latitude	longitude	state	AUTO_UNIQUE_ID_2017-06-03_yuc120_crime_lat_lon_	UpdatedCensusIntersection	CensusYEar	CensusBlock	CensusBlockGroup	CensusTract	CensusCountyFips	CensusStateFips	CensusCbsaFips	CensusCbsaMicro	CensusMcdFips	CensusMetDivFips	CensusMsaFips	CensusPlaceFips	TimeTaken	TransactionId	Source	ErrorMessage	Version
32.77060548	-117.1471231	CA	1698	1	TwoThousandTen	2015	2	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70292419	-117.1135919	CA	1699	1	TwoThousandTen	1026	1	35.01	73	6	41740	0	92780		7320	66000	178.0178		AggieCensusIntersector		4.1
32.75074015	-117.2128526	CA	1700	1	TwoThousandTen	1021	1	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.95019084	-117.2395654	CA	1701	1	TwoThousandTen	1003	1	83.29	73	6	41740	0	92780		7320	66000	96.0096		AggieCensusIntersector		4.1
32.7552644	-117.1219309	CA	1702	1	TwoThousandTen	2005	2	16	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58776633	-117.0840826	CA	1703	1	TwoThousandTen	1013	1	101.07	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.54884269	-117.0350392	CA	1704	1	TwoThousandTen	1088	1	100.15	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.83265968	-117.1615151	CA	1705	1	TwoThousandTen	1159	1	85.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74469041	-117.2538317	CA	1706	1	TwoThousandTen	2003	2	73.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81874177	-117.1068628	CA	1707	1	TwoThousandTen	3000	3	95.1	73	6	41740	0	92780		7320	66000	143.0143		AggieCensusIntersector		4.1
32.67024088	-117.0539954	CA	1708	1	TwoThousandTen	2012	2	32.12	73	6	41740	0	92780		7320	66000	129.0129		AggieCensusIntersector		4.1
32.70646889	-117.1485281	CA	1709	1	TwoThousandTen	1013	1	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7087621	-117.1274023	CA	1710	1	TwoThousandTen	3008	3	40	73	6	41740	0	92780		7320	66000	139.0139		AggieCensusIntersector		4.1
32.7090048	-117.1311401	CA	1711	1	TwoThousandTen	4000	4	40	73	6	41740	0	92780		7320	66000	142.0142		AggieCensusIntersector		4.1
32.76757636	-117.1473623	CA	1712	1	TwoThousandTen	2015	2	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75809696	-117.1001762	CA	1713	1	TwoThousandTen	3002	3	23.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.95403586	-117.2335018	CA	1714	1	TwoThousandTen	2015	2	83.27	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76140851	-117.0915745	CA	1715	1	TwoThousandTen	1015	1	20.02	73	6	41740	0	92780		7320	66000	123.0123		AggieCensusIntersector		4.1
32.56826363	-117.0906173	CA	1716	1	TwoThousandTen	4000	4	101.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.93427545	-117.2378934	CA	1717	1	TwoThousandTen	1014	1	83.29	73	6	41740	0	92780		7320	66000	82.0082		AggieCensusIntersector		4.1
32.86024116	-117.2083165	CA	1718	1	TwoThousandTen	1001	1	83.44	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78557819	-117.1123367	CA	1719	1	TwoThousandTen	3000	3	96.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75372429	-117.0597566	CA	1720	1	TwoThousandTen	1000	1	29.03	73	6	41740	0	92780		7320	66000	91.0091		AggieCensusIntersector		4.1
32.78381238	-117.2068126	CA	1721	1	TwoThousandTen	1006	1	91.04	73	6	41740	0	92780		7320	66000	93.0093		AggieCensusIntersector		4.1
32.91185399	-117.1490605	CA	1722	1	TwoThousandTen	2001	2	83.51	73	6	41740	0	92780		7320	66000	83.0083		AggieCensusIntersector		4.1
32.7115319	-117.1532882	CA	1723	1	TwoThousandTen	1038	1	52	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7743773	-117.1654111	CA	1724	1	TwoThousandTen	3007	3	88	73	6	41740	0	92780		7320	66000	128.0128		AggieCensusIntersector		4.1
32.75221685	-117.0911689	CA	1725	1	TwoThousandTen	4002	4	27.07	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.57232777	-117.0798308	CA	1726	1	TwoThousandTen	1001	1	101.12	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.55684868	-117.057133	CA	1727	1	TwoThousandTen	3000	3	100.12	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75613191	-117.1071706	CA	1728	1	TwoThousandTen	3011	3	21	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.67687204	-117.0373605	CA	1729	1	TwoThousandTen	3004	3	32.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7081591	-117.0849992	CA	1730	1	TwoThousandTen	2000	2	33.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71154801	-117.1432233	CA	1731	1	TwoThousandTen	2019	2	46	73	6	41740	0	92780		7320	66000	117.0117		AggieCensusIntersector		4.1
32.78342202	-117.1937917	CA	1732	1	TwoThousandTen	3014	3	91.03	73	6	41740	0	92780		7320	66000	117.0117		AggieCensusIntersector		4.1
32.77160968	-117.2477175	CA	1733	1	TwoThousandTen	2039	2	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.83031276	-117.131022	CA	1734	1	TwoThousandTen	1031	1	85.11	73	6	41740	0	92780		7320	66000	77.0077		AggieCensusIntersector		4.1
32.79657607	-117.0619525	CA	1735	1	TwoThousandTen	6001	6	97.06	73	6	41740	0	92780		7320	66000	99.0099		AggieCensusIntersector		4.1
32.54440733	-117.0370436	CA	1736	1	TwoThousandTen	4000	4	100.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74874462	-117.1913566	CA	1737	1	TwoThousandTen	2055	2	65	73	6	41740	0	92780		7320	66000	123.0123		AggieCensusIntersector		4.1
32.83898379	-117.1052507	CA	1738	1	TwoThousandTen	1006	1	95.02	73	6	41740	0	92780		7320	66000	98.0098		AggieCensusIntersector		4.1
32.70124434	-117.1162118	CA	1739	1	TwoThousandTen	1005	1	35.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80878004	-117.1241014	CA	1740	1	TwoThousandTen	1133	1	85.11	73	6	41740	0	92780		7320	66000	129.0129		AggieCensusIntersector		4.1
32.77337761	-117.1533848	CA	1741	1	TwoThousandTen	3003	3	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72579133	-117.1677526	CA	1742	1	TwoThousandTen	1035	1	58	73	6	41740	0	92780		7320	66000	141.0141		AggieCensusIntersector		4.1
32.76692334	-117.1528912	CA	1743	1	TwoThousandTen	2026	2	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71362738	-117.0957232	CA	1744	1	TwoThousandTen	2014	2	34.04	73	6	41740	0	92780		7320	66000	141.0141		AggieCensusIntersector		4.1
32.70404575	-117.1295123	CA	1745	1	TwoThousandTen	2016	2	39.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.89640237	-117.1884426	CA	1746	1	TwoThousandTen	2007	2	83.5	73	6	41740	0	92780		7320	66000	89.0089		AggieCensusIntersector		4.1
32.69312355	-117.1184754	CA	1747	1	TwoThousandTen	1017	1	36.01	73	6	41740	0	92780		7320	66000	159.0159		AggieCensusIntersector		4.1
32.57997389	-117.0646731	CA	1748	1	TwoThousandTen	2003	2	100.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72583313	-117.0829946	CA	1749	1	TwoThousandTen	2018	2	27.12	73	6	41740	0	92780		7320	66000	133.0133		AggieCensusIntersector		4.1
32.90237142	-117.118876	CA	1750	1	TwoThousandTen	1001	1	83.6	73	6	41740	0	92780		7320	66000	101.0101		AggieCensusIntersector		4.1
32.81585839	-117.166779	CA	1751	1	TwoThousandTen	1007	1	85.09	73	6	41740	0	92780		7320	66000	154.0154		AggieCensusIntersector		4.1
32.77443728	-117.2057315	CA	1752	1	TwoThousandTen	1013	1	91.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74277715	-117.1475276	CA	1753	1	TwoThousandTen	3003	3	7	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.73559896	-117.0908432	CA	1754	1	TwoThousandTen	1001	1	34.01	73	6	41740	0	92780		7320	66000	133.0133		AggieCensusIntersector		4.1
32.70627618	-117.1534626	CA	1755	1	TwoThousandTen	2021	2	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71727867	-117.1620239	CA	1756	1	TwoThousandTen	3008	3	53	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71663524	-117.2230128	CA	1757	1	TwoThousandTen	3004	3	71	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76888677	-117.0646949	CA	1758	1	TwoThousandTen	2009	2	29.04	73	6	41740	0	92780		7320	66000	142.0142		AggieCensusIntersector		4.1
32.7952588	-117.2521685	CA	1759	1	TwoThousandTen	1010	1	79.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71246115	-117.106546	CA	1760	1	TwoThousandTen	2021	2	34.03	73	6	41740	0	92780		7320	66000	174.0174		AggieCensusIntersector		4.1
32.76089707	-117.1882534	CA	1761	1	TwoThousandTen	1011	1	89.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74579436	-117.1300689	CA	1762	1	TwoThousandTen	1016	1	14	73	6	41740	0	92780		7320	66000	147.0147		AggieCensusIntersector		4.1
32.95845737	-117.1557957	CA	1763	1	TwoThousandTen	1009	1	83.66	73	6	41740	0	92780		7320	66000	85.0085		AggieCensusIntersector		4.1
32.86981485	-117.2277698	CA	1764	1	TwoThousandTen	1002	1	83.41	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.99623119	-117.1143368	CA	1765	1	TwoThousandTen	3004	3	170.33	73	6	41740	0	92780		7320	66000	91.0091		AggieCensusIntersector		4.1
32.73422401	-117.0985605	CA	1766	1	TwoThousandTen	3000	3	26.02	73	6	41740	0	92780		7320	66000	123.0123		AggieCensusIntersector		4.1
32.7293762	-117.2016539	CA	1767	1	TwoThousandTen	1024	1	62	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71912859	-117.1537878	CA	1768	1	TwoThousandTen	2005	2	52	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.68980439	-117.104886	CA	1769	1	TwoThousandTen	1010	1	36.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80764038	-117.1740523	CA	1770	1	TwoThousandTen	3006	3	85.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74693422	-117.1156088	CA	1771	1	TwoThousandTen	2007	2	24.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.83444971	-117.1854901	CA	1772	1	TwoThousandTen	2003	2	85.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75314458	-117.1301618	CA	1773	1	TwoThousandTen	1014	1	13	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80318603	-117.1209088	CA	1774	1	TwoThousandTen	1003	1	93.06	73	6	41740	0	92780		7320	66000	131.0131		AggieCensusIntersector		4.1
32.75807224	-117.1131014	CA	1775	1	TwoThousandTen	5006	5	21	73	6	41740	0	92780		7320	66000	126.0126		AggieCensusIntersector		4.1
32.7760267	-117.1749599	CA	1776	1	TwoThousandTen	1016	1	90	73	6	41740	0	92780		7320	66000	129.0129		AggieCensusIntersector		4.1
32.7685842	-117.0630748	CA	1777	1	TwoThousandTen	2009	2	29.04	73	6	41740	0	92780		7320	66000	108.0108		AggieCensusIntersector		4.1
32.83080705	-117.2749386	CA	1778	1	TwoThousandTen	5003	5	81.01	73	6	41740	0	92780		7320	66000	107.0107		AggieCensusIntersector		4.1
32.79061007	-117.1763263	CA	1779	1	TwoThousandTen	2005	2	86	73	6	41740	0	92780		7320	66000	132.0132		AggieCensusIntersector		4.1
32.75911756	-117.1385341	CA	1780	1	TwoThousandTen	2000	2	10	73	6	41740	0	92780		7320	66000	149.0149		AggieCensusIntersector		4.1
32.99923007	-117.0629701	CA	1781	1	TwoThousandTen	1003	1	170.51	73	6	41740	0	92780		7320	66000	92.0092		AggieCensusIntersector		4.1
32.74772754	-117.0703926	CA	1782	1	TwoThousandTen	1006	1	27.03	73	6	41740	0	92780		7320	66000	105.0105		AggieCensusIntersector		4.1
32.93554995	-117.1314556	CA	1783	1	TwoThousandTen	3000	3	83.53	73	6	41740	0	92780		7320	66000	87.0087		AggieCensusIntersector		4.1
32.68620104	-117.0494746	CA	1784	1	TwoThousandTen	2000	2	32.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78308958	-117.1707513	CA	1785	1	TwoThousandTen	2000	2	88	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.73898304	-117.1730288	CA	1786	1	TwoThousandTen	1000	1	61	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70680596	-117.1518804	CA	1787	1	TwoThousandTen	2020	2	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.84434127	-117.2737319	CA	1788	1	TwoThousandTen	3036	3	82	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.87261934	-117.2045469	CA	1789	1	TwoThousandTen	3002	3	83.4	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58291349	-117.0923833	CA	1790	1	TwoThousandTen	1001	1	101.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79434802	-117.0541426	CA	1791	1	TwoThousandTen	5007	5	97.06	73	6	41740	0	92780		7320	66000	108.0108		AggieCensusIntersector		4.1
32.71097101	-117.1592082	CA	1792	1	TwoThousandTen	4003	4	54	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74566729	-117.1470313	CA	1793	1	TwoThousandTen	2012	2	7	73	6	41740	0	92780		7320	66000	143.0143		AggieCensusIntersector		4.1
32.80640526	-117.2009929	CA	1794	1	TwoThousandTen	2000	2	91.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71094927	-117.1610367	CA	1795	1	TwoThousandTen	4005	4	54	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.56653306	-117.0781648	CA	1796	1	TwoThousandTen	2006	2	101.12	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7169422	-117.1220932	CA	1797	1	TwoThousandTen	4016	4	41	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7261753	-117.1598333	CA	1798	1	TwoThousandTen	1000	1	57	73	6	41740	0	92780		7320	66000	131.0131		AggieCensusIntersector		4.1
32.7135787	-117.1693897	CA	1799	1	TwoThousandTen	2022	2	54	73	6	41740	0	92780		7320	66000	139.0139		AggieCensusIntersector		4.1
32.75531751	-117.1295509	CA	1800	1	TwoThousandTen	2012	2	12	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.55827436	-117.0450914	CA	1801	1	TwoThousandTen	1002	1	100.13	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.83780072	-117.1507203	CA	1802	1	TwoThousandTen	1218	1	94	73	6	41740	0	92780		7320	66000	86.0086		AggieCensusIntersector		4.1
32.74475063	-117.1291982	CA	1803	1	TwoThousandTen	1022	1	14	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71623045	-117.1629071	CA	1804	1	TwoThousandTen	3012	3	53	73	6	41740	0	92780		7320	66000	148.0148		AggieCensusIntersector		4.1
32.70406535	-117.1252117	CA	1805	1	TwoThousandTen	2009	2	39.01	73	6	41740	0	92780		7320	66000	145.0145		AggieCensusIntersector		4.1
32.7799463	-117.1646136	CA	1806	1	TwoThousandTen	3000	3	88	73	6	41740	0	92780		7320	66000	142.0142		AggieCensusIntersector		4.1
32.72091264	-117.1660461	CA	1807	1	TwoThousandTen	1027	1	56	73	6	41740	0	92780		7320	66000	143.0143		AggieCensusIntersector		4.1
32.8613411	-117.2199021	CA	1808	1	TwoThousandTen	1000	1	83.43	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.94868346	-117.1091449	CA	1809	1	TwoThousandTen	3000	3	170.37	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58245199	-117.0325447	CA	1810	1	TwoThousandTen	2018	2	100.14	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.90981556	-117.1395119	CA	1811	1	TwoThousandTen	1002	1	83.58	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78620428	-117.1549284	CA	1812	1	TwoThousandTen	1007	1	87.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81464068	-117.0858956	CA	1813	1	TwoThousandTen	2008	2	95.09	73	6	41740	0	92780		7320	66000	93.0093		AggieCensusIntersector		4.1
32.89379642	-117.1216866	CA	1814	1	TwoThousandTen	2009	2	83.6	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.94637829	-117.2497316	CA	1815	1	TwoThousandTen	1000	1	83.24	73	6	41740	0	92780		7320	66000	67.0067		AggieCensusIntersector		4.1
32.81395137	-117.1549899	CA	1816	1	TwoThousandTen	1121	1	85.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79827593	-117.0142879	CA	1817	1	TwoThousandTen	5010	5	98.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71519347	-117.1574278	CA	1818	1	TwoThousandTen	2001	2	53	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.54543348	-117.0418625	CA	1819	1	TwoThousandTen	4007	4	100.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.94580415	-117.2189802	CA	1820	1	TwoThousandTen	1001	1	83.31	73	6	41740	0	92780		7320	66000	53.0053		AggieCensusIntersector		4.1
32.74908208	-117.2504815	CA	1821	1	TwoThousandTen	2015	2	75.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.77394742	-117.0561255	CA	1822	1	TwoThousandTen	1003	1	29.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.56485583	-117.0590403	CA	1823	1	TwoThousandTen	4000	4	100.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.82754586	-117.1037752	CA	1824	1	TwoThousandTen	2001	2	95.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81526427	-117.0781722	CA	1825	1	TwoThousandTen	1004	1	95.07	73	6	41740	0	92780		7320	66000	65.0065		AggieCensusIntersector		4.1
32.77337761	-117.1533848	CA	1826	1	TwoThousandTen	3003	3	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74642257	-117.1479712	CA	1827	1	TwoThousandTen	2002	2	7	73	6	41740	0	92780		7320	66000	101.0101		AggieCensusIntersector		4.1
32.77547561	-117.1419146	CA	1828	1	TwoThousandTen	3000	3	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76525824	-117.1113067	CA	1829	1	TwoThousandTen	2001	2	19	73	6	41740	0	92780		7320	66000	129.0129		AggieCensusIntersector		4.1
32.80984953	-117.0134445	CA	1830	1	TwoThousandTen	1011	1	98.04	73	6	41740	0	92780		7320	66000	142.0142		AggieCensusIntersector		4.1
32.75007006	-117.2175649	CA	1831	1	TwoThousandTen	2000	2	68.02	73	6	41740	0	92780		7320	66000	140.014		AggieCensusIntersector		4.1
32.70836511	-117.1511075	CA	1832	1	TwoThousandTen	1011	1	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72198323	-117.1615881	CA	1833	1	TwoThousandTen	1016	1	56	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.91952367	-117.1134264	CA	1834	1	TwoThousandTen	1017	1	170.43	73	6	41740	0	92780		7320	66000	83.0083		AggieCensusIntersector		4.1
32.75331463	-117.2098316	CA	1835	1	TwoThousandTen	1011	1	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70979144	-117.0691022	CA	1836	1	TwoThousandTen	1019	1	30.04	73	6	41740	0	92780		7320	66000	120.012		AggieCensusIntersector		4.1
32.75932597	-117.0977782	CA	1837	1	TwoThousandTen	2013	2	20.02	73	6	41740	0	92780		7320	66000	125.0125		AggieCensusIntersector		4.1
32.78199983	-117.1691229	CA	1838	1	TwoThousandTen	2002	2	88	73	6	41740	0	92780		7320	66000	152.0152		AggieCensusIntersector		4.1
32.71363848	-117.1569632	CA	1839	1	TwoThousandTen	2009	2	53	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81282995	-117.0466746	CA	1840	1	TwoThousandTen	4006	4	98.05	73	6	41740	0	92780		7320	66000	129.0129		AggieCensusIntersector		4.1
32.76774224	-117.2503937	CA	1841	1	TwoThousandTen	5001	5	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.90299494	-117.1770553	CA	1842	1	TwoThousandTen	2007	2	83.5	73	6	41740	0	92780		7320	66000	91.0091		AggieCensusIntersector		4.1
32.69059959	-117.1013846	CA	1843	1	TwoThousandTen	1006	1	33.03	73	6	41740	0	92780		7320	66000	160.016		AggieCensusIntersector		4.1
32.74325469	-117.2488677	CA	1844	1	TwoThousandTen	2009	2	73.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.6936039	-117.0924396	CA	1845	1	TwoThousandTen	3013	3	33.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.87021975	-117.2500691	CA	1846	1	TwoThousandTen	3007	3	83.12	73	6	41740	0	92780		7320	66000	80.008		AggieCensusIntersector		4.1
32.74191368	-117.0773706	CA	1847	1	TwoThousandTen	2004	2	27.11	73	6	41740	0	92780		7320	66000	138.0138		AggieCensusIntersector		4.1
32.71061262	-117.1680467	CA	1848	1	TwoThousandTen	1003	1	54	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79584206	-117.2542969	CA	1849	1	TwoThousandTen	2005	2	79.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71570616	-117.1624449	CA	1850	1	TwoThousandTen	3012	3	53	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.90601159	-117.0668423	CA	1851	1	TwoThousandTen	2002	2	95.04	73	6	41740	0	92780		7320	66000	75.0075		AggieCensusIntersector		4.1
32.74850155	-117.1523409	CA	1852	1	TwoThousandTen	3008	3	6	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.9481149	-117.2542646	CA	1853	1	TwoThousandTen	3004	3	83.24	73	6	41740	0	92780		7320	66000	87.0087		AggieCensusIntersector		4.1
32.76913062	-117.1706298	CA	1854	1	TwoThousandTen	2002	2	89.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78488563	-117.2339137	CA	1855	1	TwoThousandTen	1096	1	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.95127449	-117.2265238	CA	1856	1	TwoThousandTen	2007	2	83.3	73	6	41740	0	92780		7320	66000	77.0077		AggieCensusIntersector		4.1
32.83181173	-117.1383145	CA	1857	1	TwoThousandTen	1028	1	85.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.91723563	-117.1361871	CA	1858	1	TwoThousandTen	1009	1	83.56	73	6	41740	0	92780		7320	66000	90.009		AggieCensusIntersector		4.1
32.79930211	-117.2475608	CA	1859	1	TwoThousandTen	2023	2	79.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.56021384	-117.0514564	CA	1860	1	TwoThousandTen	1003	1	100.13	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75315456	-117.0817704	CA	1861	1	TwoThousandTen	2000	2	27.08	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79427139	-117.2518579	CA	1862	1	TwoThousandTen	1020	1	79.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.92614676	-117.1238906	CA	1863	1	TwoThousandTen	2004	2	83.54	73	6	41740	0	92780		7320	66000	79.0079		AggieCensusIntersector		4.1
32.96251176	-117.1174067	CA	1864	1	TwoThousandTen	1005	1	170.33	73	6	41740	0	92780		7320	66000	81.0081		AggieCensusIntersector		4.1
32.70041011	-117.1447054	CA	1865	1	TwoThousandTen	1006	1	50	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74468982	-117.1228605	CA	1866	1	TwoThousandTen	1011	1	15	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72733306	-117.0894056	CA	1867	1	TwoThousandTen	4003	4	34.01	73	6	41740	0	92780		7320	66000	108.0108		AggieCensusIntersector		4.1
32.72644161	-117.0526343	CA	1868	1	TwoThousandTen	2001	2	30.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71501119	-117.1424818	CA	1869	1	TwoThousandTen	1018	1	46	73	6	41740	0	92780		7320	66000	138.0138		AggieCensusIntersector		4.1
33.05081189	-117.0679931	CA	1870	1	TwoThousandTen	3001	3	170.15	73	6	41740	0	92780		7320	66000	97.0097		AggieCensusIntersector		4.1
32.73475802	-117.1010393	CA	1871	1	TwoThousandTen	2005	2	25.02	73	6	41740	0	92780		7320	66000	148.0148		AggieCensusIntersector		4.1
32.76895969	-117.151873	CA	1872	1	TwoThousandTen	2008	2	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.73326538	-117.230466	CA	1873	1	TwoThousandTen	2010	2	214	73	6	41740	0	92780		7320	66000	128.0128		AggieCensusIntersector		4.1
32.76898895	-117.2100241	CA	1874	1	TwoThousandTen	1084	1	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75111533	-117.1942198	CA	1875	1	TwoThousandTen	2040	2	65	73	6	41740	0	92780		7320	66000	111.0111		AggieCensusIntersector		4.1
32.79931561	-117.0246347	CA	1876	1	TwoThousandTen	1003	1	98.01	73	6	41740	0	92780		7320	66000	120.012		AggieCensusIntersector		4.1
32.81038865	-117.267233	CA	1877	1	TwoThousandTen	1013	1	80.06	73	6	41740	0	92780		7320	66000	100.01		AggieCensusIntersector		4.1
32.55808993	-117.0173742	CA	1878	1	TwoThousandTen	1071	1	100.15	73	6	41740	0	92780		7320	66000	96.0096		AggieCensusIntersector		4.1
32.578029	-117.0348833	CA	1879	1	TwoThousandTen	2020	2	100.14	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.92297879	-117.081983	CA	1880	1	TwoThousandTen	1000	1	170.46	73	6	41740	0	92780		7320	66000	85.0085		AggieCensusIntersector		4.1
32.76352574	-117.1122419	CA	1881	1	TwoThousandTen	1007	1	18	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78453489	-117.1283162	CA	1882	1	TwoThousandTen	1001	1	93.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
